City,District,Area_m2,Rooms,Year_Built,Floor,Condition,Interest_Rate,Inflation,Market_Trend,Energy_Efficiency,Green_Access,Carbon_Footprint,Price_per_m2,Total_Price
Kraków,Podgórze,89.06474451768125,3,1950,4,Do remontu,6.1575905155067385,6.5942306808834275,Wzrostowy,B,4,Niski,10563.283059746298,940816.1069842543
Poznań,Wilda,100.72958492938014,3,2008,4,Do remontu,2.6494323913383795,4.589154196299571,Spadkowy,A,8,Wysoki,10328.680152318755,1040403.664611395
Gdańsk,Wrzeszcz,120.10085520053828,5,1986,6,Do remontu,5.258807369891159,7.317875270335455,Stabilny,D,3,Wysoki,11197.94540661234,1344882.8198230814
Wrocław,Stare Miasto,73.1610780686479,3,2015,4,Po remoncie,2.978191273649599,8.476390440138644,Stabilny,C,2,Średni,10078.698093307803,737368.4180348249
Warszawa,Ursynów,50.944903748056944,2,2009,8,Nowe,7.865104965392977,9.881380053974626,Spadkowy,B,3,Niski,12647.733710128789,644337.5764935663
Gdańsk,Przymorze,121.00365333383604,5,1986,4,Nowe,4.870313784429799,7.794540963086967,Stabilny,B,2,Niski,10811.258006146752,1308201.715878441
Kraków,Nowa Huta,101.7107052942185,5,1955,3,Do remontu,4.151816611031024,5.000825303995999,Wzrostowy,D,4,Średni,11830.109914118775,1203248.8230731473
Wrocław,Fabryczna,43.04317260559834,4,2005,2,Do remontu,3.9606894538811077,5.709110358336299,Spadkowy,B,4,Wysoki,9627.948101084734,414417.431952733
Warszawa,Śródmieście,43.066960100331755,4,2009,8,Nowe,3.0031360037036308,8.868506290517399,Stabilny,D,5,Średni,14928.001139436235,642903.6294498073
Kraków,Śródmieście,105.57063218092186,4,1962,5,Do remontu,2.8679468413310736,3.318307299517631,Wzrostowy,A,3,Średni,12184.677147726365,1286344.0694059043
Kraków,Podgórze,118.74393076076738,3,2011,3,Do remontu,7.080981911291884,4.6087463223950085,Spadkowy,D,8,Średni,14156.215275752704,1680964.6465384967
Poznań,Grunwald,144.62049053790136,1,1999,11,Po remoncie,4.3359030982623095,3.5816834575580376,Stabilny,D,8,Niski,9349.90888431108,1352188.4093337504
Poznań,Stare Miasto,60.06508630208838,1,1981,4,Po remoncie,6.207284350149805,5.95859611269332,Stabilny,D,9,Niski,10433.449259142064,626686.0301788282
Kraków,Krowodrza,134.6050299184249,3,1982,14,Po remoncie,7.558735295361011,8.841910494995371,Spadkowy,D,9,Niski,10301.759293704234,1386668.6179414701
Kraków,Śródmieście,110.69846189363703,1,2021,13,Po remoncie,6.889301142401542,3.081937748733521,Spadkowy,D,8,Wysoki,11973.90144746574,1325492.4731004515
Poznań,Jeżyce,123.59609515955114,4,1999,9,Po remoncie,2.127397195338243,1.9297608414133167,Wzrostowy,D,9,Niski,9155.557826027307,1131591.1963044442
Kraków,Krowodrza,55.269622174047825,5,1984,4,Nowe,7.36671710949801,3.221717060175307,Spadkowy,D,5,Wysoki,13646.575512563497,754241.0725489975
Gdańsk,Przymorze,81.56635482427393,1,2016,8,Po remoncie,6.3492761887733185,3.8500067466493135,Spadkowy,B,1,Średni,10741.54082809524,876148.3305438416
Kraków,Śródmieście,103.55476914595255,4,1974,10,Do remontu,6.410319222814504,2.6504666139950923,Spadkowy,D,2,Niski,12961.263669743623,1342200.6671601227
Wrocław,Stare Miasto,45.51293543739803,4,1994,8,Po remoncie,2.6978646624318916,9.932322586119406,Wzrostowy,A,8,Wysoki,11768.52795537156,535620.2530260397
Poznań,Wilda,48.759107818875435,5,1961,3,Do remontu,2.736612315780386,8.557289191742353,Spadkowy,D,5,Wysoki,10920.427416370045,532470.2978229903
Warszawa,Ursynów,137.74133150182317,5,1979,13,Po remoncie,4.594947429421233,1.9182451258574105,Stabilny,D,9,Niski,12173.610729393833,1676809.3510515874
Kraków,Śródmieście,52.399188600094135,4,1973,5,Nowe,3.5636780780563653,7.156270310340904,Stabilny,A,6,Wysoki,10584.75623923229,554632.638465556
Kraków,Podgórze,117.35570750540315,2,1981,2,Nowe,4.355258739507972,3.161448572092092,Wzrostowy,D,7,Wysoki,14191.776548242378,1665485.9775775725
Kraków,Nowa Huta,65.72454139284116,4,1964,2,Po remoncie,4.17424099180663,4.423141066839849,Stabilny,D,4,Średni,13963.008915013614,917712.3574034224
Wrocław,Fabryczna,62.432016540020015,1,1958,4,Nowe,5.2745439373994705,4.444536733202807,Wzrostowy,D,7,Średni,11574.99482132453,722650.2681355791
Poznań,Grunwald,130.00959327553142,3,1955,7,Nowe,3.4988914381882896,5.465544647855173,Wzrostowy,D,6,Średni,9909.805324403525,1288369.759665398
Warszawa,Bielany,143.3166955782653,3,2006,12,Do remontu,4.101738049511848,2.4528969707689265,Stabilny,C,7,Niski,17568.685551984872,2517885.958964084
Gdańsk,Przymorze,89.8255964626913,1,1963,13,Do remontu,3.9100100728802514,7.7443911221123605,Spadkowy,A,5,Średni,8829.60222702894,793124.2865711818
Poznań,Grunwald,109.34188116198776,1,1991,1,Nowe,6.447876728030479,2.789097997906489,Spadkowy,B,6,Średni,8455.170215215894,924504.2168765147
Kraków,Nowa Huta,116.1182234306013,3,1956,6,Nowe,5.949351542100486,2.734476637162023,Stabilny,B,8,Średni,14029.660641625247,1629099.2690397536
Warszawa,Ursynów,144.78826858590907,4,1998,7,Do remontu,5.556098584266001,7.812810830253211,Spadkowy,A,2,Średni,12985.357466692332,1880127.4245714892
Poznań,Jeżyce,69.83191492587821,4,2012,3,Po remoncie,6.167457823325119,5.5185811472053174,Stabilny,B,3,Niski,8599.547643083428,600522.8794128384
Poznań,Grunwald,36.899431186337296,2,2022,3,Nowe,7.269755097395894,4.780511085029917,Spadkowy,D,6,Średni,11352.89743072418,418915.45751055237
Wrocław,Stare Miasto,78.33643540443742,3,1993,7,Do remontu,5.1617442428736595,5.9902012729729615,Wzrostowy,C,2,Niski,10435.943439349565,817514.6091209697
Wrocław,Stare Miasto,132.47066363001784,4,1975,0,Do remontu,2.002072572579699,9.978046559461529,Wzrostowy,B,7,Wysoki,10642.912497254556,1409873.6814675215
Poznań,Stare Miasto,43.69647617343759,2,1965,5,Nowe,7.8856661650222915,9.806023102361483,Spadkowy,B,8,Wysoki,9004.756667627991,393476.1351746098
Kraków,Śródmieście,104.63918379367378,4,2010,6,Do remontu,4.1749510194780255,4.231856060439293,Stabilny,A,6,Średni,13218.829456596684,1383207.5250460494
Wrocław,Psie Pole,80.48438372832325,4,1964,13,Nowe,4.868330778733771,5.72213724886066,Stabilny,A,5,Wysoki,12922.439592608147,1040054.5868775513
Gdańsk,Śródmieście,106.79569665955346,5,1974,6,Nowe,2.0331400998443048,5.980088265451555,Stabilny,A,6,Wysoki,12572.257564689031,1342663.005204306
Warszawa,Ursynów,136.29343250409937,5,2008,11,Nowe,7.415731177071204,5.668258256807227,Stabilny,C,5,Niski,13450.66535577866,1833237.3508030465
Kraków,Krowodrza,60.73760436878679,3,2004,0,Po remoncie,4.979450423333271,5.479917199615096,Stabilny,C,8,Średni,10593.552898132844,643427.0247866074
Poznań,Stare Miasto,124.22521963878752,1,2023,14,Nowe,5.321516818770949,4.293112922412429,Wzrostowy,A,3,Wysoki,10521.808016091303,1307073.9117960974
Wrocław,Krzyki,33.70678232997679,2,1988,6,Nowe,5.469956994093331,3.303052685860288,Spadkowy,A,4,Niski,9411.360603938583,317226.68330587674
Kraków,Podgórze,38.30397625302791,4,1998,1,Po remoncie,5.199133351853114,8.660312910243956,Wzrostowy,B,9,Wysoki,10197.789527321118,390615.88788788486
Poznań,Jeżyce,138.98430141646665,3,1968,14,Po remoncie,6.450902803972568,6.078345948164895,Wzrostowy,B,7,Wysoki,9413.684970644079,1308354.4293996587
Poznań,Jeżyce,103.48269955838734,4,2017,7,Do remontu,6.176085296512689,1.8751848498792327,Wzrostowy,D,4,Wysoki,10223.73442749388,1057979.6381250904
Gdańsk,Śródmieście,55.57621964283514,4,2020,13,Po remoncie,4.3512508337725055,9.465473095662084,Stabilny,D,8,Niski,11237.351202143169,624529.4986139863
Warszawa,Ursynów,31.88420626368952,3,2008,6,Po remoncie,7.454852176559545,7.778771914568157,Stabilny,B,9,Średni,17910.958996866484,571076.7110365765
Wrocław,Fabryczna,68.22272269732439,1,1965,0,Do remontu,5.272076558162976,6.649488679661243,Stabilny,B,9,Niski,11344.602374665255,773959.6619181954
Gdańsk,Śródmieście,51.253297476303985,4,1960,12,Po remoncie,4.635660120345776,9.760697101514818,Stabilny,D,7,Wysoki,8792.325868661477,450635.69325510954
Gdańsk,Śródmieście,141.5625644512033,1,2022,6,Nowe,5.428759307615538,9.931569806176881,Spadkowy,B,3,Niski,9666.733361857472,1368447.5645705455
Kraków,Nowa Huta,55.799186360332115,4,2012,9,Po remoncie,2.895491329569402,2.946994641151858,Wzrostowy,A,5,Średni,9687.088975544119,540531.683035505
Gdańsk,Wrzeszcz,66.71665824397164,3,2012,13,Po remoncie,2.5207731342678885,8.748041618935446,Spadkowy,A,2,Wysoki,12137.505683872923,809773.818645213
Warszawa,Ursynów,114.13968703417795,5,2011,13,Nowe,7.530707054096526,9.839091024747736,Spadkowy,B,2,Wysoki,15718.467951176715,1794101.0126040666
Wrocław,Stare Miasto,69.89093238535543,3,1974,9,Po remoncie,5.0351841573109635,5.103433248204239,Spadkowy,D,3,Wysoki,8860.85371324264,619293.327748767
Poznań,Wilda,132.09575505457903,2,1963,10,Nowe,4.915644948113998,6.754975487639133,Spadkowy,D,2,Wysoki,10323.438922477808,1363682.4592245359
Poznań,Grunwald,102.53040974242718,4,1998,12,Po remoncie,4.313064265798965,4.997109950732298,Wzrostowy,A,9,Średni,9475.290188178233,971505.3854223142
Gdańsk,Wrzeszcz,48.08934729507812,4,2011,9,Po remoncie,5.060574253840192,9.065708026184325,Wzrostowy,C,2,Niski,11001.07629572435,529034.5786047397
Wrocław,Fabryczna,146.80023073247523,2,1986,13,Po remoncie,4.049685507410453,6.353833281428798,Wzrostowy,B,9,Wysoki,12763.171771430738,1873636.560924247
Poznań,Jeżyce,128.3916939757949,5,1986,13,Po remoncie,6.729794294848389,2.533986952614731,Stabilny,C,2,Niski,10074.334729554532,1293460.901606688
Poznań,Stare Miasto,98.63086540836595,1,1950,12,Do remontu,5.927370762590861,7.843592381756242,Wzrostowy,D,7,Niski,9798.319246353862,966416.7068153294
Poznań,Stare Miasto,124.81191227356713,3,1963,13,Do remontu,4.972613259182434,1.6271843965971726,Spadkowy,A,6,Wysoki,10845.551839708083,1353654.06477607
Kraków,Podgórze,70.92456276414799,1,1983,7,Do remontu,7.830695092947465,7.7520483023869104,Wzrostowy,B,2,Wysoki,10238.25913223224,726144.052419617
Poznań,Jeżyce,93.33735227366435,5,1972,4,Nowe,6.4761027392632915,2.9733002770600585,Spadkowy,A,3,Średni,8892.176277386556,829972.1896819503
Warszawa,Mokotów,52.20575486064054,4,1974,14,Do remontu,5.915334592700335,7.196966675617711,Stabilny,C,4,Średni,17295.293027814998,902913.8280530552
Warszawa,Bielany,114.32673160155767,2,1974,0,Nowe,6.434454929173235,8.305751145455194,Stabilny,C,8,Niski,14981.61167251365,1712798.6966422317
Kraków,Nowa Huta,48.65235623543323,2,2009,3,Do remontu,2.904337121692217,4.9922921649359955,Spadkowy,D,2,Wysoki,13964.01110170115,679382.0425955087
Poznań,Grunwald,47.79186403380341,5,1955,7,Do remontu,3.289670883891848,4.660036448830057,Wzrostowy,D,2,Wysoki,9305.819030921924,444742.4378490008
Poznań,Grunwald,119.88170074638879,1,1950,0,Nowe,6.0773206343394115,9.83131093584796,Wzrostowy,D,1,Niski,9523.77074349999,1141725.8342494785
Wrocław,Psie Pole,105.30101316468992,4,2000,6,Nowe,6.8912139837515625,4.7649769238006,Stabilny,A,3,Wysoki,11737.40986156992,1235961.1503525355
Poznań,Jeżyce,49.86437760601498,3,1969,9,Do remontu,5.3339595985289,5.0912140551218386,Stabilny,B,7,Wysoki,11141.407697657824,555559.3604985718
Poznań,Wilda,51.6714897588481,4,2015,9,Do remontu,5.802946427493118,8.061012481157572,Spadkowy,A,2,Średni,9027.863280771082,466483.14505664376
Wrocław,Psie Pole,128.7196895663677,2,2007,1,Po remoncie,5.668162376865963,8.63933689418571,Stabilny,A,5,Średni,13176.343740398994,1696054.8758839106
Warszawa,Ursynów,79.0757851376724,1,1973,0,Do remontu,6.009484207137683,2.52318217390892,Stabilny,D,1,Średni,17216.95037861347,1361443.8688652061
Wrocław,Krzyki,107.89107780218913,3,1968,5,Do remontu,4.677324090819519,8.415132156081846,Wzrostowy,C,2,Wysoki,11733.94249876258,1265987.7030604072
Kraków,Śródmieście,85.45631413287404,5,1988,0,Nowe,5.118304700474043,9.6087602750608,Spadkowy,A,2,Niski,12896.617758002065,1102097.4183794262
Poznań,Jeżyce,113.19629829942353,4,1953,2,Po remoncie,4.233534348645097,9.69047551872732,Wzrostowy,B,2,Niski,9468.086537727928,1071752.3480494067
Kraków,Podgórze,126.16632016637692,2,1991,0,Nowe,7.43866953228375,2.3701898032553963,Stabilny,B,1,Średni,11817.845434248335,1491014.0707341311
Warszawa,Mokotów,133.61476360033032,2,1971,6,Do remontu,4.229205155112712,6.6587450110930355,Stabilny,C,7,Wysoki,16376.343163412424,2188121.220417237
Kraków,Krowodrza,55.8166377236811,2,2011,8,Do remontu,5.807168733344343,6.74059518088543,Wzrostowy,A,1,Wysoki,14147.624267980644,789672.8184166346
Poznań,Grunwald,54.74517518561123,4,1951,5,Do remontu,5.429885621198995,8.412283249093136,Stabilny,D,4,Średni,10505.257044573833,575112.137275071
Kraków,Podgórze,31.720313248092754,1,2013,10,Po remoncie,3.5022978648311405,6.976762078641838,Wzrostowy,C,4,Niski,11215.13611349202,355747.6306399644
Poznań,Jeżyce,60.12142520412023,4,1975,13,Nowe,5.578202935872648,2.2590347817632246,Spadkowy,C,4,Średni,7740.2411363151205,465354.3285388241
Kraków,Podgórze,59.86446123156897,1,1950,9,Do remontu,6.28474632995097,9.276692310484089,Wzrostowy,A,7,Średni,14199.373093827824,850037.8200880393
Warszawa,Bielany,81.29163588404471,5,1952,6,Do remontu,5.590460587822173,4.172208968846191,Wzrostowy,D,1,Wysoki,14260.128067767006,1159229.1385447613
Warszawa,Bielany,107.05165691665123,5,1972,0,Po remoncie,6.713177463471547,9.135369336714751,Stabilny,A,1,Wysoki,12134.914279302966,1299062.680140913
Warszawa,Bielany,96.26108025868392,1,2020,12,Do remontu,5.20174591376453,9.280441000382535,Spadkowy,D,5,Średni,13228.379295172288,1273378.0810248922
Kraków,Nowa Huta,91.25986454880585,2,2001,5,Po remoncie,3.9571375373615028,4.420736230098861,Wzrostowy,C,4,Wysoki,12752.656454577134,1163805.700682164
Kraków,Nowa Huta,113.91975105932516,4,1972,3,Nowe,6.416925694917698,7.941967037756605,Stabilny,D,1,Średni,13064.20702496062,1488271.2120710008
Warszawa,Bielany,43.1104054576438,4,1975,14,Nowe,3.3642828372501814,8.221804848078914,Wzrostowy,A,4,Niski,16643.995958722473,717529.4142159107
Poznań,Wilda,59.73312860125243,5,2005,6,Do remontu,3.1322734977370916,4.023922635488464,Stabilny,B,1,Niski,8838.535826701109,527953.3971831143
Gdańsk,Wrzeszcz,136.963331304608,4,2021,7,Nowe,6.0399969369000726,2.982017768766571,Wzrostowy,C,1,Niski,10040.501096319587,1375180.4781194995
Gdańsk,Wrzeszcz,83.07952074161604,5,2005,11,Nowe,7.219516091769753,1.6719720221128909,Wzrostowy,D,6,Niski,8929.116084609394,741826.6849556034
Wrocław,Fabryczna,107.48854581300648,3,1976,9,Do remontu,5.284876851342208,6.131583768959347,Stabilny,D,8,Niski,12284.858483025911,1320481.573859032
Kraków,Śródmieście,104.00058654569902,3,2006,5,Po remoncie,6.465299457686709,3.489863796081261,Stabilny,B,8,Niski,9694.097668234135,1008191.8435276432
Warszawa,Mokotów,92.8409919630172,3,2016,12,Do remontu,7.74431871065644,7.345488718545594,Wzrostowy,A,5,Średni,15481.001615291394,1437271.5465447246
Kraków,Podgórze,131.1633756974727,2,2007,2,Do remontu,6.3363309520147455,3.517827372951621,Spadkowy,A,2,Niski,12026.929488376029,1577492.670970878
Kraków,Krowodrza,74.61674187391839,5,2015,13,Nowe,5.171044369462592,8.413893574031185,Spadkowy,B,7,Wysoki,13133.632657821106,979988.8778955021
Poznań,Stare Miasto,148.73405551586228,5,1990,6,Nowe,6.552262666476035,2.0249882691913,Stabilny,A,8,Niski,9422.16139731513,1401396.2763476833
Warszawa,Ursynów,120.18227831921041,2,2016,12,Nowe,5.541014574037043,2.061976720856615,Wzrostowy,D,8,Niski,12768.420293185143,1534537.841372231
Gdańsk,Przymorze,125.29862888663384,2,1986,2,Do remontu,6.651258129379415,4.804060418742894,Wzrostowy,C,4,Niski,9054.84445019327,1134559.5943909625
Gdańsk,Wrzeszcz,36.2085283204389,5,1984,0,Nowe,7.91565664823218,8.64160754431739,Wzrostowy,C,2,Wysoki,10952.378703023138,396569.5144445852
Warszawa,Mokotów,139.46278202044945,2,1978,8,Nowe,4.844536224344942,5.679208695064195,Stabilny,A,3,Niski,14072.990740959049,1962658.4400821752
Gdańsk,Śródmieście,96.22276359073592,4,2001,12,Po remoncie,5.846576850226191,6.970810617140683,Spadkowy,B,1,Niski,11373.07041647685,1094348.2659854444
Kraków,Śródmieście,114.13758898662918,1,2012,12,Po remoncie,3.4684982696968927,9.574738581587722,Wzrostowy,A,3,Wysoki,13436.812194026817,1533645.34749236
Wrocław,Stare Miasto,144.96206496248772,5,2005,13,Nowe,7.869284546082978,4.021056900914266,Wzrostowy,D,6,Wysoki,10974.533984697598,1590891.1084227625
Gdańsk,Śródmieście,135.2778963405923,5,1953,0,Do remontu,2.5635061212721157,7.038751389771695,Wzrostowy,B,8,Niski,10614.094929000496,1435852.4335545353
Poznań,Wilda,55.62941243313347,3,1963,14,Do remontu,2.609224269416277,7.842197347270497,Stabilny,A,9,Niski,8064.509787906203,448623.9410624759
Warszawa,Ursynów,121.34084118646044,2,1991,0,Do remontu,4.944586639012689,3.711430981592144,Wzrostowy,D,9,Wysoki,12438.8154764867,1509336.3332800588
Warszawa,Ursynów,122.47695948805509,4,1979,11,Po remoncie,5.090345252517972,8.900156842832239,Wzrostowy,C,3,Wysoki,17726.44138934563,2171080.6439102674
Kraków,Krowodrza,138.24368043685135,4,1950,5,Nowe,3.41211103660374,5.219347898864751,Spadkowy,B,7,Wysoki,12463.261597824885,1722967.1535305846
Warszawa,Śródmieście,120.38490679810403,2,2012,9,Do remontu,3.6146813973407403,8.128524280449813,Stabilny,A,8,Średni,17604.433253520972,2119308.0564585654
Poznań,Stare Miasto,146.29770000732762,3,2000,11,Nowe,5.052969715029225,1.9427418141107389,Spadkowy,A,8,Średni,8952.149939510926,1309678.9462711855
Poznań,Stare Miasto,37.845602512038575,4,1957,0,Nowe,6.589344961132413,2.0218552685966467,Stabilny,C,6,Wysoki,9720.061830656505,367861.5964354641
Poznań,Stare Miasto,99.17258277625128,2,1996,14,Do remontu,7.881045494562842,2.930144528705269,Spadkowy,C,6,Niski,8530.628471931903,846004.4582661126
Gdańsk,Oliwa,82.43355226234215,4,1984,7,Do remontu,3.4575353198600807,3.1253188211804632,Stabilny,A,6,Średni,12345.150186890914,1017654.5831175351
Poznań,Wilda,102.96870138169326,5,1959,0,Nowe,4.546142113266711,2.006250177247969,Wzrostowy,A,8,Niski,7897.967214688637,813243.427651678
Wrocław,Psie Pole,118.2475445818694,5,1956,14,Po remoncie,4.473608476962921,8.398392387326515,Spadkowy,A,5,Niski,10831.039875170904,1280743.8705072766
Kraków,Śródmieście,110.08133981414073,2,2008,12,Do remontu,7.698131721216345,5.664895571897498,Wzrostowy,A,1,Niski,13826.905202953696,1522084.2502242564
Gdańsk,Wrzeszcz,127.04624101467576,2,2007,3,Po remoncie,2.0768672069126115,5.131359248580642,Stabilny,A,4,Niski,10510.83978295809,1335362.6843323358
Poznań,Wilda,48.96627302943199,3,1961,4,Do remontu,7.247676854218177,6.022853693880795,Wzrostowy,B,2,Niski,10274.501804813552,503104.0606158921
Poznań,Stare Miasto,59.52723204781404,2,2019,5,Do remontu,2.5003320479654483,3.6889253233398787,Spadkowy,C,9,Niski,11228.993194732175,668430.8835661468
Warszawa,Śródmieście,149.99128348674327,5,1983,9,Po remoncie,3.4623179507683886,4.564997301287936,Wzrostowy,C,3,Niski,15446.984400634235,2316913.0162508306
Warszawa,Ursynów,129.97866424366583,1,1977,6,Po remoncie,3.0851692595268974,8.374326709876684,Spadkowy,A,3,Średni,15654.067070046462,2034694.7277453947
Kraków,Krowodrza,140.22595128739258,1,2007,1,Do remontu,3.9972233415874987,2.598747073946553,Wzrostowy,C,3,Średni,9819.619089908334,1376965.4281622362
Wrocław,Stare Miasto,83.75150641284807,2,1994,0,Nowe,4.181325902940434,8.2882094208462,Stabilny,D,3,Niski,11697.247609534252,979662.1081825796
Warszawa,Śródmieście,56.72860256629623,2,1979,7,Nowe,6.805685524224732,2.4373339752340017,Spadkowy,B,8,Wysoki,15300.082878377934,867952.3208388955
Poznań,Jeżyce,120.39714872748424,3,1968,12,Do remontu,7.747147798404319,1.6551320624062082,Stabilny,D,5,Średni,10018.191305601733,1206161.6686009213
Gdańsk,Wrzeszcz,45.92507509011827,3,1974,12,Po remoncie,6.065018063656693,2.420953805552465,Spadkowy,A,2,Średni,10135.228118576013,465461.11240108154
Poznań,Jeżyce,67.8370181658066,2,1951,5,Do remontu,5.876198575615909,1.9245216204879187,Wzrostowy,D,4,Wysoki,7986.021124130466,541747.8600701536
Wrocław,Stare Miasto,90.51527175420078,1,1968,2,Do remontu,5.812787696541836,4.004958957603156,Stabilny,B,7,Niski,10868.952508191638,983806.1899624683
Kraków,Krowodrza,64.76232033445618,3,1952,12,Nowe,2.982503667422673,3.4165124173046517,Spadkowy,B,8,Wysoki,9765.425889225016,632431.639640382
